run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,heads,qdrn,mr,oname:h_otype:lst_usecol:ap1_time:2.0,oname:h_otype:lst_usecol:p23_time:2.0,oname:h_otype:lst_usecol:p24_time:2.0,oname:h_otype:lst_usecol:p25_time:2.0,oname:h_otype:lst_usecol:p26_time:2.0,oname:h_otype:lst_usecol:p27_time:2.0,oname:h_otype:lst_usecol:p28_time:2.0,oname:h_otype:lst_usecol:p29_time:2.0,oname:h_otype:lst_usecol:p30_time:2.0,oname:h_otype:lst_usecol:p32_time:2.0,oname:h_otype:lst_usecol:p33_time:2.0,oname:h_otype:lst_usecol:p34_time:2.0,oname:h_otype:lst_usecol:p37_time:2.0,oname:h_otype:lst_usecol:p38_time:2.0,oname:h_otype:lst_usecol:p39_time:2.0,oname:h_otype:lst_usecol:p40_time:2.0,oname:h_otype:lst_usecol:p8_time:2.0,oname:h_otype:lst_usecol:pf_time:2.0,oname:h_otype:lst_usecol:ph_time:2.0,oname:h_otype:lst_usecol:prg_time:2.0,oname:h_otype:lst_usecol:pzhm1_time:2.0,oname:h_otype:lst_usecol:r20_time:2.0,oname:h_otype:lst_usecol:r21_time:2.0,oname:h_otype:lst_usecol:rck1_time:2.0,oname:h_otype:lst_usecol:rck2_time:2.0,oname:q_otype:lst_usecol:bar_time:2.0,oname:q_otype:lst_usecol:gal_time:2.0,oname:mr_otype:lst_usecol:bar_time:2,oname:mr_otype:lst_usecol:gal_time:2,oname:mr_otype:lst_usecol:r20_time:2,oname:mr_otype:lst_usecol:r21_time:2
1145,pname:hk_inst:0_ptype:pp_pstyle:m_x:409075.68_y:6432495.37_zone:1_3.162278E+00,0,14492416.945525,14492416.945525,0,14080224.1238192,406856.028489013,5336.79321676589,13.01983173,15.41231009,14.44744686,12.93955938,14.19004059,17.0779271,16.34505431,18.15042727,17.95872978,10.38194673,10.17807263,11.45711533,10.34567809,10.91327206,13.45705097,15.20860752,13.46532111,14.20971604,14.44354747,11.5316631,13.55855535,11.15846565,12.2812754,10.50415514,10.68133394,-0.91709,-1.6593,0,-0.0464250299024566,0,0
1146,pname:rc_inst:0_ptype:cn_pstyle:m_1.023293E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1147,pname:rc_inst:0_ptype:cn_pstyle:m_1.047129E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1148,pname:rc_inst:0_ptype:cn_pstyle:m_1.071519E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1149,pname:rc_inst:0_ptype:cn_pstyle:m_1.096478E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1150,pname:rc_inst:0_ptype:cn_pstyle:m_1.122018E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1151,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_w_1.023293E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1152,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_w_1.047129E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1153,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_w_1.071519E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1154,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_w_1.096478E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1155,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_w_1.122018E+00,0,14409733.28798,14409733.28798,0,13994884.6597275,409280.361033475,5568.26721907114,12.91275739,15.60741855,14.32028246,12.74044751,13.74244815,16.79485654,16.27050146,18.39819051,18.25238435,10.36830817,10.18192456,11.38648852,10.3419215,10.9000814,13.28472762,15.06331114,13.50408553,14.28665161,14.36614048,11.54613208,13.11425278,11.14536697,12.21291975,10.49305746,10.65284868,-0.93862,-1.6548,0,-0.0630837232557112,0,0
1156,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_n_1.023293E+00,0,14406936.6650999,14406936.6650999,0,13992214.2723227,409154.135967235,5568.25681005829,12.9121295,15.60527291,14.31939607,12.73995557,13.74191289,16.79372385,16.26920482,18.39590112,18.24975112,10.36810713,10.18173265,11.38623821,10.34167017,10.89972336,13.28409779,15.06230861,13.50305882,14.28653774,14.36599964,11.54599934,13.11399762,11.14492874,12.21234823,10.49290101,10.65266678,-0.9382,-1.6547,0,-0.0630829830153967,0,0
1157,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_n_1.047129E+00,1,,,,,,,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000
1158,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_n_1.071519E+00,0,14401470.6139947,14401470.6139947,0,13986998.6761722,408903.847869476,5568.08995298601,12.91090267,15.6010824,14.31766396,12.73899429,13.74086674,16.79150993,16.26667089,18.39142738,18.24460631,10.36771447,10.18135791,11.38574923,10.34117927,10.89902393,13.28286706,15.06034949,13.501053,14.28631577,14.36572479,11.54574038,13.11349906,11.14407265,12.21123157,10.49259554,10.6523115,-0.93737,-1.6545,0,-0.063071116814367,0,0
1159,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_n_1.096478E+00,0,14398800.3886058,14398800.3886058,0,13984452.5256621,408779.782686596,5568.0802570886,12.9103035,15.59903679,14.31681793,12.73852478,13.74035569,16.79042837,16.26543314,18.3892423,18.24209389,10.36752279,10.18117502,11.3855105,10.34093962,10.89868245,13.28226594,15.05939253,13.50007355,14.28620761,14.36559074,11.54561407,13.1132556,11.14365466,12.21068624,10.49244645,10.65213807,-0.93696,-1.6544,0,-0.0630704272751486,0,0
1160,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_n_1.122018E+00,0,14396172.6832298,14396172.6832298,0,13981946.8329735,408657.778657796,5568.07159852222,12.90971364,15.59702376,14.31598505,12.73806257,13.73985253,16.78936351,16.26421452,18.38709129,18.2396209,10.3673342,10.18099507,11.38527558,10.34070379,10.8983464,13.28167415,15.05845038,13.49910953,14.28610132,14.36545893,11.54548979,13.113016,11.14324328,12.21014944,10.49229975,10.65196742,-0.93656,-1.6543,0,-0.0630698115068105,0,0
1161,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_s_1.023293E+00,0,14408960.243795,14408960.243795,0,13994163.3055121,409228.866122275,5568.0721607074,12.91259722,15.60734473,14.32012711,12.74027271,13.74227644,16.79468394,16.27035275,18.39807657,18.25228688,10.36816329,10.18180163,11.38624386,10.34181241,10.89995444,13.28456146,15.06315617,13.50396915,14.28592582,14.36536849,11.54579451,13.11381284,11.14524164,12.21277148,10.49287069,10.65265432,-0.93857,-1.6547,0,-0.0630698514875599,0,0
1162,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_s_1.047129E+00,0,14408159.851813,14408159.851813,0,13993455.9924005,409135.986115075,5567.87329748713,12.9124403,15.60727246,14.31997505,12.74010146,13.74210849,16.79451536,16.2702074,18.39796517,18.25219155,10.3680211,10.18168096,11.38600378,10.34170535,10.89982987,13.28439872,15.0630046,13.5038551,14.28521318,14.36461071,11.54546311,13.11338136,11.14511871,12.21262615,10.49268738,10.65246356,-0.93852,-1.6545,0,-0.0630557088515198,0,0
1163,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_s_1.071519E+00,0,14407513.5881716,14407513.5881716,0,13992762.4555955,409084.500275875,5666.6323001697,12.91228655,15.60720167,14.3198262,12.73993367,13.74194423,16.79435072,16.27006531,18.39785628,18.2520983,10.36788155,10.18156252,11.38576823,10.34160031,10.89970767,13.28423932,15.06285632,13.50374336,14.28451349,14.36386691,11.54513778,13.1129582,11.14499815,12.21248371,10.49250747,10.65227636,-0.93847,-1.6544,0,-0.0700445267847433,0,0
1164,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_s_1.096478E+00,0,14406742.5524764,14406742.5524764,0,13992082.4851097,408993.656954275,5666.41041244199,12.91213592,15.60713236,14.31968052,12.7397693,13.7417836,16.79418994,16.26992643,18.39774986,18.25200711,10.36774461,10.18144628,11.38553713,10.34149724,10.8995878,13.28408322,15.06271129,13.50363388,14.28382654,14.36313689,11.54481841,13.11254323,11.1448799,12.21234412,10.49233089,10.65209266,-0.93843,-1.6542,0,-0.0700289016964022,0,0
1165,pname:d_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:ghb_s_1.122018E+00,0,14406024.1919495,14406024.1919495,0,13991415.8077099,408942.180057475,5666.20418211169,12.91198831,15.60706447,14.31953791,12.73960826,13.74162652,16.79403297,16.26979063,18.39764586,18.25191794,10.36761025,10.1813322,11.38531042,10.34139613,10.89947024,13.28393032,15.06256941,13.50352663,14.28315215,14.36242043,11.54450489,13.11213633,11.14476395,12.2122073,10.49215759,10.65191241,-0.93838,-1.6541,0,-0.0700143788763503,0,0
1166,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:bar_1.023293E+00,0,14405766.9926222,14405766.9926222,0,13988816.201434,411382.579852663,5568.21133549853,12.91159271,15.60221228,14.31910059,12.7396762,13.7419367,16.79396151,16.26919992,18.39609525,18.2495611,10.36558012,10.17812423,11.38488748,10.33797403,10.89722716,13.28379442,15.06217489,13.50108205,14.2856516,14.36511046,11.54449107,13.1135969,11.14281211,12.21159705,10.49080402,10.65086219,-0.95158,-1.6535,0,-0.0630797490682354,0,0
1167,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:bar_1.047129E+00,0,14401830.8594721,14401830.8594721,0,13982723.387688,413539.210328972,5568.26145519306,12.91042289,15.59698258,14.31791353,12.73890149,13.741423,16.79306254,16.2678927,18.39399067,18.2467252,10.362839,10.17431098,11.38327884,10.3340057,10.89435869,13.28285712,15.06103367,13.49806544,14.28464733,14.36407596,11.54284354,13.11293806,11.14024513,12.21026846,10.4885412,10.64886642,-0.96459,-1.6522,0,-0.0630833133557546,0,0
1168,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:bar_1.071519E+00,0,14397887.1542613,14397887.1542613,0,13976607.5749093,415711.587380961,5567.99197111977,12.90924815,15.59173063,14.3167215,12.73812352,13.74090715,16.79215981,16.26658003,18.39187723,18.24387731,10.36008541,10.17048578,11.38166298,10.33001729,10.89147659,13.28191588,15.0598877,13.49503635,14.28363905,14.36303723,11.54118984,13.11227642,11.13766658,12.20893425,10.48626949,10.64686181,-0.97766,-1.6508,0,-0.0630641486464638,0,0
1169,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:bar_1.096478E+00,0,14394019.0409174,14394019.0409174,0,13970470.1819532,417980.78380783,5568.07515632569,12.90806874,15.58645762,14.3155248,12.73734248,13.74038928,16.79125354,16.26526221,18.38975541,18.24101807,10.35731993,10.1666496,11.38004024,10.32600955,10.88858145,13.28097094,15.05873722,13.49199548,14.28262699,14.36199452,11.53953036,13.11161214,11.13507701,12.20759472,10.48398942,10.64484879,-0.99078,-1.6495,0,-0.0630700645259826,0,0
1170,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:bar_1.122018E+00,0,14390296.4210187,14390296.4210187,0,13964312.6424033,420316.932303179,5666.84631220381,12.90688495,15.58116479,14.31432368,12.73655854,13.7398695,16.79034393,16.26393954,18.38762571,18.23814814,10.35454315,10.16280342,11.37841096,10.32198327,10.88567385,13.28002249,15.05758252,13.48894353,14.28161138,14.36094805,11.53786552,13.11094535,11.13247697,12.20625017,10.48170151,10.64282779,-1.004,-1.6482,0,-0.0700595969497073,0,0
1171,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gal_1.023293E+00,0,14398837.0197988,14398837.0197988,0,13975091.9856936,418082.487620996,5662.54648423564,12.91045436,15.60516763,14.31848373,12.73868649,13.74154978,16.79375238,16.26897102,18.39650207,18.25050701,10.35580579,10.17004792,11.37612235,10.33350222,10.89329895,13.28292531,15.06174088,13.50075278,14.27719933,14.35603406,11.52808087,13.11092176,11.14001517,12.21020679,10.47391452,10.63555111,-0.93534,-1.6775,0,-0.0697567529960979,0,0
1172,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gal_1.047129E+00,0,14387959.0563583,14387959.0563583,0,13955250.5149297,427059.532206598,5649.00922200324,12.90814031,15.6029072,14.31667656,12.73691708,13.74064722,16.79264313,16.26743355,18.394806,18.24862131,10.34324821,10.15812754,11.36570158,10.32504621,10.88648395,13.28111445,15.06016333,13.49740459,14.26770993,14.34588408,11.50996594,13.10757478,11.13463753,12.20748073,10.45469614,10.61817129,-0.93204,-1.7003,0,-0.0688024564011643,0,0
1173,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gal_1.071519E+00,0,14377181.9195608,14377181.9195608,0,13935365.2642141,436174.142008199,5642.51333851376,12.90581571,15.60063774,14.31486131,12.73513964,13.73974067,16.79152903,16.26588931,18.39310267,18.24672768,10.33063839,10.14616639,11.35522838,10.31655544,10.87963794,13.27929541,15.05857877,13.4940417,14.25818569,14.33569292,11.4917918,13.10421258,11.12923524,12.20474213,10.43540701,10.60071312,-0.92874,-1.7231,0,-0.0683440787155461,0,0
1174,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gal_1.096478E+00,0,14366596.1829134,14366596.1829134,0,13915441.3634203,445509.862156681,5644.95733648741,12.90348107,15.59835979,14.31303838,12.73335457,13.73883035,16.79041033,16.26433867,18.39139246,18.24482655,10.31797927,10.13416748,11.34470494,10.30803192,10.87276242,13.27746859,15.05698757,13.49066488,14.24862896,14.32546299,11.4735631,13.10083591,11.12380949,12.2019916,10.41605191,10.58318055,-0.92542,-1.7461,0,-0.0685165725999222,0,0
1175,pname:cond_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gal_1.122018E+00,0,14356112.7289384,14356112.7289384,0,13895483.9939491,454983.578601002,5645.15638830107,12.90113693,15.59607391,14.3112082,12.73156228,13.73791645,16.7892873,16.26278198,18.38967579,18.24291838,10.30527388,10.12213387,11.33413348,10.29947767,10.86585895,13.27563442,15.05539011,13.48727489,14.23904207,14.3151967,11.45528453,13.09744553,11.1183615,12.19922977,10.39663571,10.56557762,-0.92209,-1.7691,0,-0.0685306195430843,0,0
1176,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:noir_amont_1.023293E+00,0,14409263.8137909,14409263.8137909,0,13994466.8990987,409228.866122275,5568.04856992529,12.91269216,15.60730387,14.32021933,12.74038725,13.74240313,16.79479957,16.27043608,18.39810411,18.25228191,10.36822134,10.18183086,11.38637398,10.34185332,10.90001099,13.28466662,15.06324947,13.50401105,14.28610428,14.36573388,11.5458722,13.11412029,11.14529898,12.21285487,10.49293667,10.65274007,-0.93857,-1.6547,0,-0.0630681737872429,0,0
1177,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:noir_amont_1.047129E+00,0,14408792.7685753,14408792.7685753,0,13994049.5765883,409175.354380195,5567.83760681945,12.91262706,15.60718927,14.32015632,12.74032709,13.74235815,16.79474263,16.27037091,18.39801778,18.25217948,10.36813454,10.18173726,11.3862595,10.34178517,10.89994061,13.28460572,15.06318796,13.50393664,14.28555749,14.36532765,11.54561264,13.11398786,11.14523103,12.21279008,10.49281601,10.65263151,-0.93851,-1.6546,0,-0.0630531705937647,0,0
1178,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:noir_amont_1.071519E+00,0,14408396.8603243,14408396.8603243,0,13993632.6131086,409123.866078595,5640.38113714229,12.91256195,15.60707465,14.32009329,12.74026692,13.74231287,16.79468573,16.27030569,18.39793151,18.25207711,10.36804788,10.18164375,11.38614518,10.34171711,10.89987031,13.28454481,15.06312642,13.50386225,14.28501139,14.36492198,11.54535336,13.11385562,11.14516315,12.21272531,10.49269549,10.65252311,-0.93846,-1.6545,0,-0.0681935566737589,0,0
1179,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:noir_amont_1.096478E+00,0,14407926.7134707,14407926.7134707,0,13993216.2184071,409070.361231235,5640.13383235279,12.91249691,15.60696018,14.32003032,12.74020687,13.74226834,16.79462892,16.27024038,18.39784518,18.25197484,10.36796137,10.18155036,11.38603108,10.34164918,10.89980016,13.28448401,15.06306486,13.50378796,14.28446604,14.36451688,11.54509436,13.11372368,11.14509541,12.21266062,10.49257513,10.6524149,-0.9384,-1.6544,0,-0.0681760962043825,0,0
1180,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:noir_amont_1.122018E+00,0,14407459.2704368,14407459.2704368,0,13992800.4946413,409018.879539235,5639.896256197,12.91243201,15.6068458,14.31996748,12.74014692,13.74222353,16.79457216,16.27017531,18.39775902,18.25187265,10.36787495,10.18145713,11.38591711,10.34158132,10.89973006,13.28442331,15.06300348,13.50371376,14.28392163,14.36411247,11.54483587,13.11359187,11.14502773,12.21259605,10.49245497,10.65230684,-0.93835,-1.6543,0,-0.0681593222006611,0,0
1181,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:blanc_amont_1.023293E+00,0,14408672.7522357,14408672.7522357,0,13993943.6572261,409161.214609795,5567.88039977371,12.91259862,15.60688644,14.32010593,12.74031521,13.74234118,16.79468278,16.27028884,18.39784048,18.25193784,10.36814636,10.18173984,11.38629072,10.34177955,10.89992716,13.28457986,15.06312965,13.50384555,14.28580254,14.36553759,11.545697,13.11404823,11.14520798,12.21276312,10.49284653,10.65266024,-0.93844,-1.6546,0,-0.0630562139526049,0,0
1182,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:blanc_amont_1.047129E+00,0,14407679.5240367,14407679.5240367,0,13992999.2085654,409040.067555235,5640.24791600017,12.91243924,15.60635207,14.3199287,12.74018243,13.74223381,16.79450834,16.27007534,18.39748902,18.25148948,10.36798399,10.18155446,11.38609226,10.3416371,10.89977236,13.28443154,15.06294742,13.5036046,14.2849507,14.36493278,11.54526043,13.11384302,11.1450484,12.21260589,10.49263488,10.65247117,-0.93825,-1.6544,0,-0.0681841509099291,0,0
1183,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:blanc_amont_1.071519E+00,0,14406612.3704123,14406612.3704123,0,13992051.5960006,408920.959130275,5639.81528137724,12.91227935,15.60581558,14.31975088,12.74004922,13.74212607,16.79433327,16.26986117,18.39713624,18.25103936,10.36782105,10.18136846,11.38589313,10.34149413,10.89961699,13.28428273,15.06276462,13.50336276,14.2840963,14.36432616,11.54482255,13.11363715,11.14488825,12.21244813,10.49242256,10.65228146,-0.93807,-1.6542,0,-0.0681536049034307,0,0
1184,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:blanc_amont_1.096478E+00,0,14405540.1383422,14405540.1383422,0,13991100.9006784,408799.851033475,5639.38663030491,12.91211887,15.60527703,14.31957239,12.73991555,13.74201797,16.79415759,16.26964611,18.39678214,18.2505876,10.36765766,10.18118186,11.38569346,10.34135074,10.89946116,13.28413339,15.06258108,13.50312005,14.28323953,14.36371792,11.54438332,13.11343076,11.14472759,12.21228983,10.4922096,10.65209122,-0.93788,-1.654,0,-0.0681233388545325,0,0
1185,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:blanc_amont_1.122018E+00,0,14404465.1814528,14404465.1814528,0,13990147.4631239,408678.762661795,5638.95566701812,12.91195796,15.60473659,14.31939339,12.73978151,13.74190955,16.79398135,16.26943047,18.39642687,18.25013428,10.36749377,10.18099473,11.3854932,10.3412069,10.89930483,13.28398363,15.06239705,13.50287655,14.28238058,14.36310815,11.54394298,13.1132238,11.14456642,12.21213106,10.49199606,10.65190044,-0.93769,-1.6538,0,-0.0680929082414338,0,0
1186,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:haillan4_1.023293E+00,0,14408199.4030637,14408199.4030637,0,13993497.5755655,409133.966044195,5567.86145396628,12.91249894,15.60727732,14.32004832,12.74017743,13.74222626,16.794637,16.27029022,18.39801788,18.25222498,10.36800971,10.18164927,11.38602475,10.3416989,10.89983782,13.28447266,15.06308711,13.5038827,14.28491842,14.36453108,11.54534341,13.1135479,11.14513324,12.21267125,10.49265486,10.65245317,-0.93851,-1.6545,0,-0.0630548665620825,0,0
1187,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:haillan4_1.047129E+00,0,14406607.37677,14406607.37677,0,13992093.7091192,408946.219551235,5567.4480996071,12.91223736,15.60713438,14.31981134,12.73990407,13.74200168,16.7944148,16.27007645,18.39784315,18.25206366,10.36770757,10.1813706,11.38555529,10.34147357,10.89959124,13.2842146,15.06286037,13.5036774,14.28316396,14.36290195,11.54454509,13.11283442,11.14489665,12.21241973,10.49224734,10.6520528,-0.9384,-1.6541,0,-0.0630254689274851,0,0
1188,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:haillan4_1.071519E+00,0,14405112.824848,14405112.824848,0,13990673.1502877,408799.885266595,5639.78929367035,12.91197269,15.60698975,14.31957157,12.73962745,13.7417744,16.79418992,16.26986023,18.39766639,18.25190039,10.36740177,10.18108858,11.38508013,10.34124549,10.89934168,13.28395348,15.062631,13.50346966,14.28138829,14.36125313,11.54373718,13.1121123,11.14465719,12.21216521,10.49183491,10.65164756,-0.93829,-1.6538,0,-0.0681517700091099,0,0
1189,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:haillan4_1.096478E+00,0,14403485.3788589,14403485.3788589,0,13989235.8150017,408610.198432675,5639.3654244467,12.91170479,15.60684336,14.31932885,12.7393475,13.74154445,16.79396242,16.26964121,18.3974874,18.25173523,10.36709239,10.18080317,11.38459944,10.34101477,10.8990892,13.28368919,15.06239873,13.50325939,14.27959149,14.35958483,11.54291953,13.11138179,11.14441494,12.21190761,10.49141757,10.65123761,-0.93817,-1.6534,0,-0.0681218415249387,0,0
1190,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:haillan4_1.122018E+00,0,14401882.7221941,14401882.7221941,0,13987781.8943091,408461.906259235,5638.92162570831,12.91143379,15.60669525,14.31908336,12.73906432,13.74131178,16.79373222,16.2694197,18.39730654,18.25156809,10.3667794,10.18051449,11.38411308,10.3407813,10.89883378,13.28342184,15.06216382,13.50304675,14.27777369,14.35789699,11.54209237,13.11064267,11.14416984,12.21164705,10.49099532,10.65082276,-0.93805,-1.6531,0,-0.0680905045054839,0,0
1191,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gajac_1.023293E+00,0,14399794.5451273,14399794.5451273,0,13985196.7496562,408931.054041475,5666.74142963155,12.90968762,15.6054449,14.3156421,12.73698086,13.73551559,16.78517818,16.26401931,18.39296095,18.24850317,10.36748354,10.18133753,11.38492676,10.34115853,10.8989566,13.28085009,15.05760861,13.5016963,14.284804,14.36345037,11.54509456,13.11033001,11.14404303,12.2105089,10.49223516,10.65183526,-0.93812,-1.6542,0,-0.0700522114345924,0,0
1192,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gajac_1.047129E+00,0,14389889.4735298,14389889.4735298,0,13975598.2687865,408625.287933475,5665.91680982079,12.90664395,15.60348857,14.31104186,12.73354349,13.72864269,16.77558497,16.25759404,18.38777756,18.24465619,10.36666544,10.18075516,11.38337731,10.34040174,10.89784102,13.27700566,15.05195573,13.49932765,14.28297005,14.36078027,11.54406492,13.10643802,11.14273009,12.20811841,10.49141926,10.65082975,-0.93763,-1.6537,0,-0.0699941415125054,0,0
1193,pname:riv_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:gajac_1.071519E+00,0,14380032.0161933,14380032.0161933,0,13966090.3422533,408276.280317476,5665.39362261751,12.90362672,15.60154977,14.30648233,12.73013586,13.72183046,16.76607832,16.25122641,18.38264107,18.24084398,10.36585405,10.18017753,11.38184045,10.33965129,10.89673488,13.27319482,15.0463532,13.49697989,14.28115005,14.35813063,11.5430432,13.10257747,11.14142835,12.20574861,10.49060986,10.64983236,-0.93713,-1.6531,0,-0.0699572960831878,0,0
