1,15323,10.42088576,0.00125,9.92088576,16.0,HAILLAN1
1,15301,10.39372948,0.00125,9.89372948,16.0,HAILLAN1
1,15299,10.37771236,0.00125,9.87771236,16.0,HAILLAN1
1,15294,10.27386808,0.00125,9.77386808,16.0,HAILLAN1
1,15293,10.27716858,0.00125,9.77716858,16.0,HAILLAN1
1,15294,10.27998371,0.00125,9.77998371,16.0,HAILLAN1
1,15292,10.23855763,0.00125,9.73855763,16.0,HAILLAN1
1,15633,10.13922726,0.00125,9.63922726,16.0,HAILLAN1
1,14950,10.1402708,0.00125,9.6402708,16.0,HAILLAN1
1,15633,10.13956702,0.00125,9.63956702,16.0,HAILLAN1
1,15631,10.10389254,0.00125,9.60389254,16.0,HAILLAN1
1,15624,9.947483,0.00125,9.447483,16.0,HAILLAN1
1,15625,10.02502039,0.00125,9.52502039,16.0,HAILLAN1
1,15626,9.98138589,0.00125,9.48138589,16.0,HAILLAN1
1,15624,9.95920462,0.00125,9.45920462,16.0,HAILLAN1
1,15605,9.87183855,0.00125,9.37183855,16.0,HAILLAN1
1,15602,9.88006552,0.00125,9.38006552,16.0,HAILLAN1
1,15605,9.82167586,0.00125,9.32167586,16.0,HAILLAN1
1,15604,9.77825978,0.00125,9.27825978,16.0,HAILLAN1
1,15603,9.78090503,0.00125,9.28090503,16.0,HAILLAN1
1,15604,9.77833258,0.00125,9.27833258,16.0,HAILLAN1
1,15598,9.7032463,0.00125,9.2032463,16.0,HAILLAN1
1,15609,9.70251825,0.00125,9.20251825,16.0,HAILLAN1
1,15607,9.63818284,0.00125,9.13818284,16.0,HAILLAN1
1,15608,9.61340486,0.00125,9.11340486,16.0,HAILLAN1
1,15611,9.55270971,0.00125,9.05270971,16.0,HAILLAN1
1,15612,9.49199029,0.00125,8.99199029,16.0,HAILLAN1
1,15655,9.41930657,0.00125,8.91930657,16.0,HAILLAN1
1,15570,9.35031164,0.00125,8.85031164,16.0,HAILLAN1
1,15569,9.35526239,0.00125,8.85526239,16.0,HAILLAN1
1,15570,9.31492838,0.00125,8.81492838,16.0,HAILLAN1
1,15573,9.28442306,0.00125,8.78442306,16.0,HAILLAN1
1,15571,9.23088708,0.00125,8.73088708,16.0,HAILLAN1
1,15572,9.22821756,0.00125,8.72821756,16.0,HAILLAN1
1,15583,9.15774226,0.00125,8.65774226,16.0,HAILLAN1
1,15584,9.09428052,0.00125,8.59428052,16.0,HAILLAN1
1,15581,8.99516856,0.00125,8.49516856,16.0,HAILLAN1
1,15587,9.01261751,0.00125,8.51261751,16.0,HAILLAN1
1,15581,8.97153119,0.00125,8.47153119,16.0,HAILLAN1
1,15580,8.90345846,0.00125,8.40345846,16.0,HAILLAN1
1,15582,8.93068755,0.00125,8.43068755,16.0,HAILLAN1
1,15580,8.91110299,0.00125,8.41110299,16.0,HAILLAN1
1,15751,8.85106309,0.00125,8.35106309,16.0,HAILLAN1
1,15729,8.83926867,0.00125,8.33926867,16.0,HAILLAN1
1,15727,8.77102606,0.00125,8.27102606,16.0,HAILLAN1
1,15722,8.69145013,0.00125,8.19145013,16.0,HAILLAN1
1,15728,8.69210537,0.00125,8.19210537,16.0,HAILLAN1
1,15722,8.66026529,0.00125,8.16026529,16.0,HAILLAN1
1,15723,8.58864938,0.00125,8.08864938,16.0,HAILLAN1
1,15725,8.61168005,0.00125,8.11168005,16.0,HAILLAN1
1,15723,8.54346171,0.00125,8.04346171,16.0,HAILLAN1
1,15724,8.56268225,0.00125,8.06268225,16.0,HAILLAN1
1,15737,8.4522127,0.00125,7.9522127,16.0,HAILLAN1
1,15735,8.47963594,0.00125,7.97963594,16.0,HAILLAN1
1,15737,8.45036831,0.00125,7.95036831,16.0,HAILLAN1
1,15738,8.41158748,0.00125,7.91158748,16.0,HAILLAN1
1,15747,8.32565324,0.00125,7.82565324,16.0,HAILLAN1
1,15744,8.36936055,0.00125,7.86936055,16.0,HAILLAN1
1,15747,8.3158731,0.00125,7.8158731,16.0,HAILLAN1
1,15748,8.28031996,0.00125,7.78031996,16.0,HAILLAN1
1,15791,8.21729505,0.00125,7.71729505,16.0,HAILLAN1
1,15792,8.16084686,0.00125,7.66084686,16.0,HAILLAN1
1,15795,8.07238871,0.00125,7.57238871,16.0,HAILLAN1
1,15789,8.04647011,0.00125,7.54647011,16.0,HAILLAN1
1,15788,7.94388778,0.00125,7.44388778,16.0,HAILLAN1
1,15790,7.9782275,0.00125,7.4782275,16.0,HAILLAN1
1,15788,7.96395771,0.00125,7.46395771,16.0,HAILLAN1
1,15799,7.8812997,0.00125,7.3812997,16.0,HAILLAN1
1,11651,7.88171226,0.00125,7.38171226,16.0,HAILLAN1
1,11236,8.21614209,0.0125,7.71614209,6.0,BUSSAGUET_AMONT
1,11234,8.19985966,0.0125,7.69985966,6.0,BUSSAGUET_AMONT
1,11230,8.21318019,0.0125,7.71318019,6.0,BUSSAGUET_AMONT
1,11233,8.21784755,0.0125,7.71784755,6.0,BUSSAGUET_AMONT
1,11234,8.20482009,0.0125,7.70482009,6.0,BUSSAGUET_AMONT
1,11246,8.17876166,0.0125,7.67876166,6.0,BUSSAGUET_AMONT
1,11245,8.1939208,0.0125,7.6939208,6.0,BUSSAGUET_AMONT
1,11246,8.1762215,0.0125,7.6762215,6.0,BUSSAGUET_AMONT
1,11248,8.15804615,0.0125,7.65804615,6.0,BUSSAGUET_AMONT
